"url";"Local";"Direccion";"Precio";"Ingredientes";"nota";"texto"
"https://365sanguchez.com/a-mano-gin-and-burgers-vina-del-mar/";"A Mano Gin and Burguers";" 7 Nte. 439, Viña del Mar, Región de Valparaíso";"$8.900";"Atún rojo, nori, mayonesa al wasabi, soya, palta y pepino.";4;"Hamburguesas Gin-creíblesA Mano Gin and BurgersCómo llegué al A Mano Gin and BurgersYa les había dicho: ayer quisimos entrar al A Mano Gin and Burgers con Gino Costa (@Gino_Costa), pero habían tenido un problema con la cañería, por lo que estaba cerrado. Pero como todo el mundo nos recomendó venir, 24 horas después de nuestro intento fallido, volvimos. Y esta vez, A Mano Gin and Burgers estaba esperándonos con los brazos abiertos. Restaurante A Mano Gin and BurgersEl bar y restaurante A Mano Gin and Burgers queda en la calle 7 Norte de Viña del Mar, frente al Barbones (mira aquí la crítica a ese bar). Es de una pareja que decidió innovar con este restaurante informal que ha impuesto tendencia, en base a la gastronomía española. ¿Cómo? Bueno, tiene varias características que han hecho ruido en la Ciudad Jardín.Primero que todo, honran su nombre. Es decir, hay hamburguesas y gins para volverse loco probándolos todos. Así que si eres fanático del Gin & Tonic, este es tu lugar. Incluso, si no lo eres, también lo es. Porque al haber tantas alternativas, puedes pedir uno más dulce para ir enganchándote de a poco con este sabroso cocktail.A Mano Gin and Burgers tiene una decoración “cuidadosamente descuidada”. Es bien choro el lugar. Muy taquilla. Afuera, en la vereda, hay una terraza con unas ocho mesas, donde es común ver a grupos de amigos compartiendo unas cervezas heladas o bien un clásico del lugar: un Melvin. De hecho, el melón con vino viene con recarga, así que seguro sales feliz de este lugar.Adentro, hay tres comedores, todos bastante distintos. Uno es una terraza techada, con un mural en su pared principal. Los otros, combinan cuadros (a la venta) de varios artistas de la zona, con recortes de diarios, botellas vacías de Gin, y muchos objetos que para algunos podrían ser “basura”, pero que aquí aportan una onda muy especial.Les dejo su Facebook. Carta de hamburguesas y sándwiches A Mano Gin and BurgersLa carta de hamburguesas y sándwiches del A Mano Gin and Burgers es bien variada. De hecho, tienen la carta dividida en tres zonas sangucheras.La primera, son las hamburguesas de 200 grs. Aquí ofrecen 21 variedades, con ingredientes poco comunes como el queso Brie, la remolacha, los frijoles o la pastelera de choclo. La que más me tincó es la “Romesco”, que tiene setas, queso Brie, salsa romersco (en base a tomates, oliva y ajo) y pimentones asados ($6.900).En la sección de sánguches, hay nueve opciones. Está el sándwich de Atún Rojo que me pedí yo, con pepino, nori, mayonesa al wasabi, soya y palta ($8.900). Otra opción chora es la “César al Pan” ($6.900), que básicamente es una ensalada César en sándwich. También hay tres opciones vegetarianas: de lentejas, otra de garbanzos y una última de porotos negros.La tercera sección de sándwiches del A Mano Gin and Burgers es de Sliders. Estas son hamubrguesas más pequeñas, de 100 grs, y que es un formato muy popular en Estados Unidos, por ejemplo. Es una manera de probar sabores más extraños, o bien de comerse dos y así no quedarse con las ganas, teniendo tantas opciones. Aquí hay hamburguesas de guanaco ($3.900), de avestruz, wagyú, cordero, ciervo, pato y jabalí, entre otras opciones. Sándwich de atún en A Mano Gin and BurgersEl sándwich de atún rojo del A Mano Gin and Burgers es una apuesta distinta, y se agradece. De hecho, me cuesta entender cómo mantienen un stock tan amplio, pero ojalá les dure, porque es una idea muy chora.El pan que te traen viene con un sello, tal como el de La Maestranza de Vitacura (vean aquí mi crítica a ese restaurante). Es esponjoso, y a pesar de lo sabroso, no le roba el protagonismo al relleno. Excelente pan. Para robarles la receta.El atún estaba bien preparado. Eso sí, me hubiese gustado que lo sirvan frío y en láminas, como en un tataki. Les aseguro que así aprovecharían mucho mejor la combinación de sabores, y se sentiría más la frescura del atún. En este caso, venía tibio, por lo que pierdes esa sensación de frescura.La mayonesa al wasabi, súper suave. Esto igual es una jugada inteligente del A Mano Gin and Burgers, porque como a pocas personas les gusta, creo que es una buena aproximación. Atrévanse, no les va a picar. Me hubiese encantado que pique más, pero entiendo el negocio, y encuentro que es una excelente jugada.El nori y el pepino venían rallados en tiras. Muy buena idea para presentarlo, y también para que sus sabores sean sutiles. Se nota que hay una cabeza creativa en la cocina, que no solo entiende de sabor, sino también de presentación y de montajes.La palta, mano derecha del sushi en nuestro país, sirve para aportar cremosidad. Y nuevamente, como viene fría, vendría mucho mejor con el atún frío. Confíen en mi, queridos dueños del A Mano Gin and Burgers. En resumenAmé el lugar. Me dan ganas de ir todos los fines de semana (bueno, y entre semana también jajaj) a tomarse un Melvin y quizás compartir unas papas bravas o un sánguche.Creo que pueden mejorar. Especialmente en el sándwich de atún. Pero de que estaba rico, lo estaba. Y no es fácil encontrarse con una variedad así de sándwiches, así que sí o sí dense una vuelta si andan por Viña. Con un Melvin en mano, o una de las más de 25 etiquetas de Gin que hay, lo van a pasar increíble. Confíen."
"https://365sanguchez.com/antares-buenos-aires/";" Antares";"Vicente López 1681, C1018ABA CABA, Argentina";"$6.340";"Bondiola desmenuzada, braseada en cerveza y salsa BBQ, cebolla caramelizada y tocino crocante";3;"A pesar de que el bar estaba buenísimo, y de que nuevamente @carlos_barcelo eligió una hamburguesa exquisita, volví a fallar. No feo, pero fallé igual. Enamorado del plato de bondiola que comí en mi cuenta personal@sanchezpipe, insistí con el sándwich de bondiola desmenuzada, braseada en cerveza y salsa BBQ, con cebolla caramelizada y tocino crocante. Y no me fue pésimo, pero tampoco muy bien. Simplemente bien.Con el pan me llevé una mejor impresión de la que he tenido hasta ahora en Argentina, y el increíble ambiente del lugar (@AntaresRecoleta) sí o sí suma. La carne tenía un sabor como que la habían descongelado recién. Que no es lo peor del mundo, pero sí hace imposible llegar a 4 narices. La salsa ayudaba a mejorar un poco, y se balanceaba muy bien con el frescor de la cebolla, que además ayudaba a la crocancia. Excelente bar. Sándwich, bien. Hamburguesa, muy bien."
"https://365sanguchez.com/artesanos-castro-chiloe/";" Artesano’s";"Chacabuco 280, Castro, Chiloé";"$5.500";" Hamburguesa de 180 grs de punta picana y tocino, con queso crema saborizado, camarones panko, rúcula, sour cream y morrones asados.";3;"Y me vine a Chiloé a comer!! En @sanchezpipevoy a subir el mejor restaurante que probé en Castro, pero acá les dejo un sándwich que descubrí. Es en un local nuevo, @artesano_s, y es una hamburguesa de 180 grs de punta picana y tocino, con queso crema saborizado, camarones panko , rúcula, sour cream y morrones asados. Esto queda muy cerca del Hotel Castro, en la calle Chacabuco, y es de dos cocineros que estudiaron juntos en Puerto Montt. Llevan 3 semanas recién, así que están afinando detalles, pero con la carta que tienen (véanla en la tercera foto ) al tiro te llaman la atención. Llegué cuando estaban cerrando, así que no tenían el de chanchito mechado con pastelera de choclo , pero por suerte la carta es jugada y tienes de dónde elegir. Fui por la burger de la foto, y tiene varias gracias. Todo el pan lo hacen ellos mismos en el subterráneo, que funciona como panadería. Es de poca miga pero resistente, con un toque medio glaseado en la corteza, y con semillas encima para darle más carácter. Hartos camarones, ricos, de buen tamaño y con un apanado suave, lo justo para sentir la crocancia del panko. Ellos, con la rúcula y el queso crema, son el trío de la muerte. Muuuy buena combinación. El único punto bajo es la carne misma, que venía demasiado cocida, perdiendo la gracia de su exquisita capita de grasa . Era de buena textura, granulada, pero bastante resistente a la mordida. No sé si atribuirle esto 100% a la cocción, pero la cosa es que con esa carne, se puede lograr algo más jugoso y sabroso. El precio, una maravilla para el alto nivel de ingredientes que manejan acá. Le tengo fe, así que a esperar unas semanas para probar sus otros sanguchitos. A seguir metiéndole, cabros."
"https://365sanguchez.com/bacon-brothers-auckland-nueva-zelanda/";"Bacon Brothers";"Foodtruck (van cambiando según eventos, pero muchas veces están en el mercado de Britomart).";"12 NZD";"Tocino, Hashbrown, Huevo frito, Chorizo, Queso, Palta, Tomate, Mesclun (mix verde), Alioli casero y Salsa BBQ, en pan ciabatta";2;"Bacon Brothers es un local de hamburguesas creado por tres hermanos que nació con un puesto en la feria Farmers Market en Christchurch, en la isla sur de Nueva Zelanda. Partieron con simples sándwiches de tocino, pero agarraron popularidad rápidamente, así que luego abrieron su primer local fijo en High Street.La gracia de ellos, aparte de usar ingredientes éticos, es que tienen toda una experiencia en el servicio. Los que te atienden siempre te sorprenderán dándote un abrazo gratis y otras cosas que te hacen irte con una sonrisa grande. ¡Excelente servicio! Cómo llegar a Bacon BrothersEl local original es de Christchurch, en la isla sur de Nueva Zelanda. Ahí tienen un bar/restaurante además de un puesto fijo en la feria de Farmers Market. En Auckland tienen este carrito, que se suele poner bajo el Auckland Harbour Bridge durante la semana, y los fines de semana se mueven a distintas ferias.  El menú de hamburguesas de Bacon Brothers Al menos en este carrito, el menú de Bacon Brothers cuenta con 5 ítems. Cuatro de ellos tienen tocino (el quinto es vegetariano), y solo hay una hamburguesa de vacuno. La vegetariana tiene jackfruit, que es una fruta que, bien cocinada, se siente como si fuese pulled pork. Si vuelvo a pasar, creo que esa sería mi opción. La otra que me llamó la atención es la “Squeaky Sammi”, que tiene queso halloumi, tocino, palta, tomate y mezclun. Yo fui por la “The Brother Burger”."
"https://365sanguchez.com/bagels-and-co-las-condes/";"Bagels and Co";" Local 108, Av. Apoquindo 2827, Santiago, Las Condes, Región Metropolitana";" $4.490";"Cereales integrales, salmón a las finas hierbas, queso crema con verduras, cebolla dulce, betarraga y mostaza picante";4;"AL FIN!! Pude probar un exquisito bagel en Chile. En diciembre, cuando fui a Nueva York, me tocó comer varios que eran una maravilla, pero en Chile había tenido experiencias más o menos no más… Hasta hoy. Porque con la @denise.heirman fuimos al @bagelsandcocl de Presidente Riesco y probamos las dos maravillas que ven en las fotos (deslicen para ver el resto). El mio: en bagel pumpernickel (de cereales integrales), con salmón a las finas hierbas, queso crema con verduras, cebolla dulce (LA AMÉ!!), betarraga y mostaza picante. El de la Denise, era en bagel de cebolla, con salmón a las finas hierbas, queso crema picante, pepinillos, mayonesa de palta y cebolla dulce. Aún seguimos discutiendo cuál estaba mejor (obvio que el mío Jajaj. Cuál les tinca más a ustedes?). Pero los dos eran muy ricos!! Eso sí, les recomiendo que vengan a este local en Presidente Riesco por sobre los otros, porque tienen la panadería ahí mismo, entonces los bagels te pueden tocar recién salidos. Calientitos. Tuve la suerte de que cuando estaba pidiendo salieron unos, y heavy como cambia. Es la volá. Y ojo que toda la comida es kosher, para que corran la voz ?. ¿Dato? Tienen unas sopas naturales exquisitas. Hoy había de tomate y estaba"
"https://365sanguchez.com/bambatta-concepcion/";" Bambatta";"Diagonal Pedro Aguirre Cerda 1265, Concepción";"$4.490";"Burger casera de 120 gramos, quesos cheddar y mantecoso, mayonesa casera y tomate.";2;"Se supone que es una de las sensaciones de Concepción, pero no puedo mentir. Me fue mal . Tenía muy buenas recomendaciones, pero mi experiencia no fue la mejor. ¿Habré pedido mal? Puede ser.¿Quizás un mal momento de la cocina? También. Pero la cosa es que me quedé con ganas de más en mi visita al @bambatta_cl. Pedí la BI CHEESE: burger casera de 120 gramos, quesos cheddar y mantecoso, mayonesa casera y tomate, en un pan tipo brioche con sésamo negro. Partamos por las cosas a destacar. Uno, la atención. Eran TAN buena onda la gente del local, que hasta me quería pedir una segunda hamburguesa para quedarme más rato ahí. Muy bien. Además, a un costado viene una jeringa con una salsa. En mi caso, curry thai. Y además de la novedosa presentación (mis aplausos para los genios del marketing de ahí, que han hecho una muy buena pega), el sabor era exquisito. Me hubiese gustado un poco menos líquida, pero era tan sabrosa que quería una segunda inyección jaja. Y ahora vamos al dark side. Lo primero, la cantidad de mayonesa. Era buena, media espumosa, como la de la fuente alemana de Conce, pero tenía tanta, que mataba el resto de los sabores. A eso, súmenle una burger que parecía más croqueta que otra cosa, porque era bien crocante, pero estaba muy cocida. Esperaba probar algo más jugoso. Y con ese tamaño de pan, creo que es mejor pedirse la hamburguesa grande. Porque esta, de 120, queda muy chica y se pierde . Y por último, algo solo de gustos: yo derretiría más el cheddar. Tarea para la casa el volver y pedir otra cosa, a ver si mejora mi experiencia. ¿Recomendación? Pidan los shakes que andan muy bien "
"https://365sanguchez.com/bar-alonso-vitacura/";"Bar Alonso";"Alonso de Córdova 4236, Vitacura, Santiago";" $8.900";"1) Mozzarella, tocino y huevo de codorniz. 2) Mozzarella y Portobello. 3) Queso azul y manzanas caramelizadas.";4;"¡Ojalá no fueran minis!Bar Alonso VitacuraCómo llegué a Bar Alonso VitacuraHabía ido un par de veces al Bar Alonso Vitacura a tomar una que otra piscola o pistón (pisco Mal Paso con tónica y limón, muy buena combinación). Y la verdad, a pesar de que los tragos allá son excelentes, no sé por qué tenía la idea de que la comida era mala.De hecho, ¿les confieso algo? Como que sabía que si iba, le iba a poner mala nota. No sé. Tenía un presentimiento de que no era un lugar para venir a comer. Pero por suerte me equivoqué.Restaurante Bar Alonso VitacuraEl Bar Alonso Vitacura queda en Alonso de Córdova, muy cerca del Tanaka (son del mismo dueño) y del Santa Brasa.Es un bar más o menos nuevo, que ha logrado estar siempre lleno gracias a su excelente carta de cócteles.El local llama mucho la atención. Tanto por su lleno total, como por su baja luminosidad y su excéntrica barra central. Además, es un bar enfocado en gente de entre 30 a 45 años aproximadamente. Esta segmentación nace casi naturalmente por los precios, que son altos, y por las porciones de los platos, que son pequeños. Aún así, todo muy pero muuuy rico.Se nota que hay experiencia gastronómica administrando el Bar Alonso Vitacura. Al dueño del Tanaka (mi Nikkei favorito de Santiago), súmenle que en la barra está el crack de Julio Palestro (ex Sarita Colonia). Teniéndolo a él, se entiende el éxito de los cocktails de este bar.Les dejo su página web. Carta de sándwiches Bar Alonso VitacuraEl Bar Alonso Vitacura es, justamente, un bar. Por lo mismo, sus platos son más para picar que para otra cosa. Y por eso, hay solo una opción sanguchera: 3 mini burgers de wagyú.Si ampliamos el espectro, aunque no quepan dentro de la categoría sánguche, también están los montaditos, que son exquisitos.Bueno. Las tres mini hamburguesas de wagyú del Bar Alonso Vitacura vienen con distintas combinaciones.La primera, con huevo de codorniz, tocino y Mozzarella. La segunda, con manzanas caramelizadas y queso azul. Y la última tiene Mozzarella y Portobello.Qué delicia… Mini hamburguesas de wagyú en Bar Alonso VitacuraMe sorprendió.Como les comenté más arriba, pensé que el Bar Alonso Vitacura era para ir a tomar algo y ya. Hasta pedí las burgers con una mala nota en mente. Pero Bar Alonso Vitacura me calló la boca. Las hamburguesas estaban increíbles.La carne misma, tierna. Blanda. Rojita como me gusta, para aprovechar todos los jugos. En cada mordisco, podías sentir y ver las pelotitas de carne molida. De verdad que muy buenas.Y aquí, las combinaciones son las estrellas del show. Manzana caramelizada y queso azul, algo que quizás inmortalizó La Burguesía con su similar “Blue Pera”, es notable. El contraste de dos sabores muy fuertes, atajados por un pan suave, te dejan loco. Está tan bueno, que es difícil apreciar todo el sabor porque te quieres zampar la hamburguesa de una.La con huevo de codorniz es, además de la más bonita, la más rica. Ese tocino que usan es excelente.La tercera, con Portobello, les diría que es la más fome, pero no por eso mala. Normal. Solo que podrían reemplazarla por otra que le haga la pelea a las otras dos hamburguesas.Era más o menos de noche, así que las acompañé con una piscola con Mal Paso no más jajaj. Puro rock.En resumenSí. Bar Alonso Vitacura es caro. Pero pucha que se toma y se come bien.Así que si de repente se quieren engrupir con su pareja, este puede ser el lugar perfecto. Y estas mini burgers, una maravilla. Todas jugosas. Con combinaciones jugadas y distintas. Dan ganas de que pasen a formato grande, y de igual forma comerse las tres jajaj. Buen descubrimiento!"
"https://365sanguchez.com/barbanegra-las-condes/";"BarBanegra";" Av. Apoquindo 7581, Las Condes,";" $6.800";"Jamón Serrano, queso de cabra, tomate, aceitunas negras, albahaca y oliva, en frica.";3;"Después de entrenar en @cefchile, con @reyalcaldenos fuimos a probar el BarbaNegra, primo directo del ya clásico BarBazul (además de ser vecinos). Nos pedimos el Barba Gourmet (Jamón Serrano, queso de cabra, tomate, aceitunas negras, albahaca y oliva, en frica),y la verdad es que fue mucho mejor de lo que esperábamos. Es que de partida, siento que esos ingredientes no van con el pan frica… Cierto? Como que están hechos para un Ciabatta o similar. De hecho, les diría que era de los puntos más bajos. Pero también tenía cosas para destacar, como por ejemplo, la cantidad de cada ingrediente. En este tipo de sándwich, con materias primas bastante caras, uno casi siempre se encuentra con chefs manos de guagua, pero aquí no fue el caso. Harto jamón (quizás no era el mejor, pero apañaba), harto queso, harta aceituna. Y la verdad es que estaban bastante balanceados todos los sabores. Pensé que me iba a encontrar con un sándwich de una sola nariz de chancho, pero este se lleva 3. Solo eché de menos algo de crocancia, cosa que el Ciabatta hubiese arreglado. Ahora, si andan por ahí y quieren sándwiches, creo que es mejor cruzar la calle e ir por el In-Huinchi. Si quieren tomar, el BarbaNegra es su lugar."
"https://365sanguchez.com/barbones-vina-del-mar/";"Barbones";"7 Nte. 444, Viña del Mar, Región de Valparaíso";"$7.500";"Pescado frito, palta, tomate, cebolla y alioli, en marraqueta.";3;"Sánguches con barbaBarbones Viña del MarCómo llegué a Barbones Viña del MarFue sin querer. Tal cual. Y es que con Gino Costa y Joaquín Bula queríamos ir al famoso “A mano Gin and Burgers”, pero estaba con la cocina cerrada. Por eso, vimos que justo al frente estaba Barbones Viña del Mar, y varios de ustedes me lo habían recomendado en el Facebook de 365 Sánguchez. Así que les hice caso y entramos.Fotos sacadas con mi celular Sony Xperia XRestaurante y hostal Barbones Viña del MarEl restaurante Barbones Viña del Mar queda en la calle 7 Norte. Es de dos de los tres ex socios del ya mítico bar “Tercer Tiempo”, que ahora decidieron sumar otro socio (todos de barba), y este local.Apenas entras, tienes una terraza alargada con varios quitasoles. Un poco más adentro, esta terraza se expande quizás a un poco más del doble. Me sorprendió lo grande, pero luego entendí el por qué: escuché el rumor de que quieren inaugurar una barbería y también un hostal en el mismo lugar. ¿Qué tal?Algo característico, es que todo lo sirven en formato XL. ¿Quieres ceviche? Hay de 200 y 400 grs, y de verdad que se hace difícil terminarlos. ¿Sánguches? Todos vienen en una marraqueta completa. Es decir, “cuatro potitos”. Hasta el menú ejecutivo, por $5.800, es extenso, con un pisco sour incluido. Es decir, puro rock and roll. Y si no me creen, pregunten por sus ya famosos “Mata Caña”, un imperdible de los domingos.Les dejo su Facebook.Carta de sándwiches de Barbones Viña del MarBarbones Viña del Mar ofrece tres tipos de base. Pollo, mechada o plateada. Y para combinar, te puedes ir por los típicas italianos, lucos y chacareros.Si quieres algo un poco más jugado, Barbones Viña del Mar tiene dos sánguches de la casa. Uno, el chorrillano, con longaniza, papas fritas (adentro del sándwich), huevo, cebolla y tu base preferida ($7.000). Y si no, un sándwich de pescado frito con ensalada chilena, por $7.500 (ambos también vienen en una marraqueta completa).Para terminar, puedes elegir las salsas. De queso (Cheddar, Azul o Chancho), pebre, pesto albahaca y lactonesa al ajo.Sándwich de pescado frito en Barbones Viña del MarComo son enormes, acá admito que nos fuimos a medias con Joaco. Es decir, media marraqueta cada uno (“dos potos por cabeza”). El sándwich viene con pescado frito, ensalada chilena, y le agregamos palta y lactonesa de ajo.La marraqueta estaba súper bien tostada, como me gusta. Un poco difícil de cortar por la crocancia que agarró, pero igual me gusta así.El pescado, rico. De batido suave, sin pelearle el protagonismo del sabor al pescado mismo. Bien ahí.Lo que no me gustó, ni a Juaco, fue la palta. Es que, ¿han cachado cuando te toca palta pero viene como con agua? Bueno, eso mismo nos pasó. Entonces se “aguaba” todo el sánguche, cosa que lo echó mucho a perder.Y lo último, es que no tengo idea por qué, pero al momento de masticar, el sándwich era bien rico. Pero luego te dejaba un retrogusto medio malo, que te obligaba a tomarte algo (pedí limonada con albahaca y jengibre) o a comerte una papa frita (MUY buenas papas, a todo esto).No me gustó ninguna chela, así que me fui por la limonada no más.En resumen: auguro buen futuro, pero aún le faltaLo que escuché del proyecto Barbones Viña del Mar me parece increíble. Es como el sueño del pibe: hostal, restaurante, bar y peluquería. Me tinca que va a terminar siendo un punto de encuentro muy taquilla para los clubes de Toby.Lamentablemente, el sándwich no mató. Rico, sí, pero ese gusto que te dejaba al final y la palta me hacen bajarle la nota hasta tres narices de chancho."
"https://365sanguchez.com/bare-burger-nueva-york/";"Bare Burger";"153 8th Ave, New York, NY 10011";"12 USD";"Pato, queso Pepper Jack, jalapeños, cebolla morada, espinaca, tomate y mayonesa Habanero, en pan Brioche.";5;"Cómo llegué a Bare Burger Nueva YorkUn amigo de la universidad me dijo que la hamburguesa de Estados Unidos estaba en Bare Burger Nueva York. Como ya había escuchado varias veces eso de “la mejor del mundo”, no le creí mucho. Pero aún así, busqué el restaurante para ver si era rica al menos. Y así fue que partimos con el Hush caminando por la octava avenida hasta toparnos con Bare Burger Nueva York. El restaurante Bare Burger Nueva YorkBare Burger Nueva York es originario de Queens, desde el 2009. Y les ha ido tan bien, que hoy ya son una franquicia con presencia en dos países, y que cuentan con 39 locales. TREINTA Y NUEVE!! Ene!!Bare Burger Nueva York se destaca por ser una hamburguesería gourmet. Y esto lo entregan de dos grandes maneras.La primera, es que ofrecen hamburguesas orgánicas y saludables (igual que el restaurante BRGR. Mira la nota que le hice aquí).Lo segundo, es que se atreven a usar ingredientes muy poco comunes para lograr creaciones gloriosas. Así, integran carne de pato, jabalí y venado a su carta, por ejemplo.Y fuera de la comida, el local es muy taquilla. Harto ladrillo “en obra” y madera, además de varios objetos de decoración relacionados a osos (haciendo juego de palabras con el nombre del restorán). ¿Otro punto a favor? El mesero que nos atendió se manejaba perfectamente. Conocía la carta a la perfección, y manejaba información de la historia del restaurante, del trato con los proveedores y de la filosofía del lugar. Bien.Les dejo su página web aquí. La carta de hamburguesas de Bare Burger Nueva YorkEsta es de las partes más entretenidas del restaurante de hamburguesas Bare Burger Nueva York. Y es que hay una infinidad de opciones para elegir.Primero que todo, tienen sándwiches. Por ejemplo, hay uno de Falafel (“croqueta de garbanzos), a la que le ponen pebre, (“pico de gallo”), salsa tahini y pepinos, entre otros ingredientes. Otro que destaca de esta sección son sus sándwiches de pollo frito en mantequilla, y uno de brisket de cerdo.La segunda sección, es donde te puedes armar tu propia hamburguesa. Para lograrlo, debes pasar por 7 pasos. 1) Elige tu proteína, entre 11 opciones. Vacuno, cerdo, jabalí, bisonte, pato, porotos negros y quinoa son solo algunas de las alternativas. 2) Un tipo de pan, entre cuatro disponibles. Brioche, pan de brote de alfalfa, pan de arroz con tapioca o un wrap de col. ¿Tercer paso? El queso, donde tienes 10 ideas para probar cosas distintas. Además de los clásicos Cheddar, Gouda y el Manchego, tienen un Cheddar vegano, feta y queso fresco. Los siguientes pasos son elegir el tipo de tocino (sí, hay más de uno), luego las verduras que le pondrás, para terminar con la salsa y el acompañamiento que vendrá a un costado (muy bueno para hacer dip si pides papas por ejemplo).La verdad, me debo haber leído la carta como 30 veces. Me encantó.Además de que puedes probar sabores que no encuentras en otras partes, en una zona de la carta indican los proveedores con los que trabajan, asegurando un buen trato y, por sobre todo, mantener la carne libre de cualquier química. ¡Bien! Bare Burger Nueva York 365 SanguchezLa hamburguesa Fire Quacker de Bare Burger Nueva YorkEstaba tan difícil la tarea de elegir solo una, que le dije al mesero que me trajese “la más cool”. Así fue que llegó ante mi la Fire Quacker, la más picante de toda la carta. Es de pato, y tiene jalapeños, cebolla y queso Pepper Jack, entre otros ingredientes. Como acompañamiento a un lado, pedí uno de kimchi, que también era picante, pero MUUUUY RICO!.Les adelanto desde ya, que la hamburguesa del Bare Burger Nueva York fue la mejor que me comí en Estados Unidos. Y es que logró tener ese efecto de que no podía esperar a tragar, para volver a pegarle un mordisco. Tenía esa mezcla perfecta entre crocancia y cremosidad, además de un buen balance de dulce, salado y picante. Me encantó, y me la devoré en un segundo.El pan, al fin, era uno con muchísima personalidad. Contundente, con semillas tostadas en su corteza. Excelente equilibrio entre la miga y la corteza. E independientemente de lo rico que estaba, sabía que era el actor secundario, dejando brillar al pato y sus picantes acompañantes. Excelente.A pesar de tener muchas cosas picantes, el pan y lo grasoso del pato ayudaban a bajar la intensidad. Me enamoré. tanto de la hamburguesa, como de la ensaladilla de kimchi que pedí, de la cerveza, y del lugar en general. Muy buen descubrimiento Bare Burger. La crítica de Jaime Sánchez sobre Bare BurgerA mi viejo no le gustan mucho las hamburguesas. Partamos por ahí. Pero para dejarles claro lo rico del Bare Burger Nueva York, ÉL fue quien me dijo: ¿pidamos otra más? Y así fue no más. Nos zampamos una tercera hamburguesa. Esta vez de bisonte, exquisita también. Y es que él me comentó que “no es fácil probar una hamburguesa así de rica. Así que vale la pena comerse otra, aunque no tengamos hambre. Además, cuando te enfrentas a platos innovadores como estos, es tu deber probarlos para darlos a conocer”. Así que le hice caso En resumen: dedo para arriba para Bare Burger Nueva York.Cuando viajen a Estados Unidos, googleen si hay un Bare Burger cerca. Si lo hay, planifiquen visitarlo, porque les juro que vale la pena ciento por ciento. Hamburguesas exquisitas, con muy buenos acompañamientos, en un ambiente ondero, con excelente atención, y además, con ingredientes sanos y responsables. ¿Qué más?"
